ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
3259,6145,2,2024-10-29,1,9,89,708,21,13985,1,0
3260,6147,1,2023-11-14,1,14,141,1128,37,13989,1,0
3261,6149,1,2024-05-25,1,1,9,10,3,13994,1,0
3262,6150,1,2024-09-06,1,28,295,2266,82,13995,1,0
3263,6150,1,2024-08-22,1,28,295,2222,80,13998,1,0
3264,6151,1,2023-09-26,1,9,87,747,21,13999,1,0
3265,6154,1,2023-11-30,1,16,156,1281,43,14008,1,0
3266,6157,1,2023-03-01,1,22,230,1741,60,14011,1,0
3267,6158,1,2023-04-03,1,22,229,1783,61,14014,1,0
3268,6159,1,2024-11-28,1,1,8,65,2,14016,1,0
3269,6160,2,2023-08-29,1,21,221,1710,57,14017,1,0
3270,6161,1,2023-10-03,1,21,218,1732,56,14018,1,0
3271,6163,1,2024-06-05,1,13,133,1041,35,14021,1,0
3272,6165,1,2023-02-12,1,8,74,621,18,14024,1,0
3273,6168,1,2024-02-01,1,4,32,297,9,14028,1,0
3274,6168,1,2024-02-21,1,4,32,331,9,14027,1,0
3275,6169,1,2024-12-23,1,17,167,1376,47,14029,1,0
3276,6169,1,2025-01-09,1,17,167,1410,47,14030,1,0
3277,6171,1,2023-06-01,1,17,170,1370,45,14032,1,0
3278,6171,1,2023-05-29,1,17,170,1384,47,14033,1,0
3279,6172,2,2023-02-13,1,19,196,1565,52,14034,1,0
3280,6173,1,2024-05-21,1,22,224,1749,60,14037,1,0
3281,6176,1,2023-02-26,1,1,7,61,2,14045,1,0
3282,6177,1,2024-09-18,1,28,298,2229,81,14046,1,0
3283,6177,1,2024-08-28,1,28,298,2226,83,14047,1,0
3284,6179,1,2023-05-24,1,29,307,2317,85,14050,1,0
3285,6181,1,2023-11-26,1,28,296,2216,83,14053,1,0
3286,6181,1,2023-11-09,1,28,296,2277,82,14052,1,0
3287,6182,1,2024-12-25,1,5,50,359,11,14055,1,0
3288,6183,1,2024-05-22,1,29,306,2307,84,14056,1,0
3289,6184,1,2024-06-22,1,25,260,2046,73,14057,1,0
3290,6185,1,2024-02-06,1,27,283,2167,78,14058,1,0
3291,6186,2,2024-01-21,1,5,43,344,13,14059,1,0
3292,6189,1,2024-02-20,1,14,139,1122,37,14066,1,0
3293,6190,1,2024-08-19,1,30,319,2392,86,14067,1,0
3294,6190,1,2024-08-05,1,30,319,2417,87,14069,1,0
3295,6191,1,2024-11-14,1,19,193,1492,52,14070,1,0
3296,6195,1,2023-11-24,1,20,209,1582,54,14078,1,0
3297,6195,1,2023-12-03,1,20,209,1586,55,14081,1,0
3298,6197,1,2023-03-15,1,2,16,78,5,14084,1,0
3299,6198,1,2023-06-10,1,29,309,2312,84,14085,1,0
3300,6199,1,2023-03-20,1,25,266,1983,72,14086,1,0
3301,6200,1,2024-09-14,1,28,298,2257,81,14087,1,0
3302,6202,1,2024-08-27,1,1,3,35,3,14089,1,0
3303,6207,1,2024-04-30,1,18,189,1485,50,14096,1,0
3304,6208,1,2023-06-11,1,21,217,1732,58,14098,1,0
3305,6209,1,2024-02-19,1,6,57,495,14,14099,1,0
3306,6217,1,2023-05-08,1,20,208,1618,55,14114,1,0
3307,6221,1,2024-07-27,1,15,152,1165,39,14120,1,0
3308,6223,1,2024-01-30,1,2,19,125,6,14124,1,0
3309,6223,1,2024-02-13,1,2,19,136,5,14123,1,0
3310,6224,1,2023-08-10,1,7,62,518,16,14125,1,0
3311,6230,2,2024-07-06,1,12,121,965,30,14136,1,0
3312,6230,2,2024-07-11,1,12,121,964,32,14134,1,0
3313,6233,2,2024-11-15,1,20,205,1645,54,14142,1,0
3314,6233,1,2024-10-23,1,20,205,1596,54,14141,1,0
3315,6234,1,2024-04-16,1,20,206,1621,55,14144,1,0
3316,6234,1,2024-03-27,1,20,206,1647,54,14143,1,0
3317,6235,1,2023-09-09,1,4,33,262,10,14147,1,0
3318,6242,2,2024-09-08,1,17,169,1344,47,14160,1,0
3319,6244,1,2024-08-23,1,24,256,1960,67,14166,1,0
3320,6255,2,2024-07-29,1,19,193,1551,51,14189,1,0
3321,6256,2,2024-05-29,1,4,38,270,10,14190,1,0
3322,6258,2,2024-02-15,1,10,104,766,25,14193,1,0
3323,6258,1,2024-01-30,1,10,104,809,25,14194,1,0
3324,6262,1,2024-02-10,1,2,18,135,5,14206,1,0
3325,6262,1,2024-02-01,1,2,18,82,5,14205,1,0
3326,6263,1,2023-11-01,1,8,72,641,20,14208,1,0
3327,6264,2,2024-05-19,1,18,183,1458,50,14209,1,0
3328,6266,1,2023-09-04,1,12,121,967,29,14213,1,0
3329,6267,1,2024-09-15,1,29,305,2316,85,14216,1,0
3330,6267,1,2024-09-09,1,29,305,2305,85,14215,1,0
3331,6270,1,2023-08-18,1,15,147,1200,38,14220,1,0
3332,6275,1,2023-05-20,1,14,141,1118,36,14229,1,0
3333,6279,1,2023-11-04,1,14,136,1107,37,14236,1,0
3334,6280,1,2023-09-06,1,25,263,2041,72,14237,1,0
3335,6281,1,2023-10-20,1,12,124,968,32,14238,1,0
3336,6282,1,2023-10-02,1,7,63,511,17,14241,1,0
3337,6282,1,2023-10-11,1,7,63,506,16,14239,1,0
3338,6288,1,2023-12-21,1,18,180,1487,49,14253,1,0
3339,6288,1,2023-12-23,1,18,180,1429,49,14252,1,0
3340,6294,2,2023-08-19,1,30,315,2391,87,14264,1,0
3341,6298,1,2023-05-08,1,10,93,764,25,14272,1,0
3342,6299,1,2023-11-17,1,1,5,77,1,14273,1,0
3343,6300,1,2024-06-21,1,25,265,2053,71,14275,1,0
3344,6300,1,2024-06-29,1,25,265,2008,71,14274,1,0
3345,6302,1,2024-03-08,1,29,307,2327,84,14278,1,0
3346,6302,1,2024-02-10,1,29,307,2291,85,14279,1,0
3347,6304,1,2023-11-21,1,28,301,2236,83,14281,1,0
3348,6317,1,2023-03-16,1,23,246,1840,66,14305,1,0
3349,6318,1,2024-06-15,1,4,40,310,10,14306,1,0
3350,6324,1,2024-02-04,1,26,274,2081,74,14315,1,0
3351,6329,1,2024-10-06,1,8,78,613,18,14323,1,0
3352,6330,1,2023-01-14,1,22,224,1735,62,14326,1,0
3353,6333,1,2024-05-10,1,22,223,1767,62,14331,1,0
3354,6334,1,2023-02-26,1,1,5,43,3,14332,1,0
3355,6338,1,2024-03-16,1,28,300,2253,83,14339,1,0
3356,6342,2,2025-01-26,1,15,148,1170,41,14351,1,0
3357,6342,2,2025-01-16,1,15,148,1160,39,14350,1,0
3358,6343,1,2023-06-13,1,26,270,2074,76,14352,1,0
3359,6346,2,2023-03-25,1,18,184,1481,50,14356,1,0
3360,6346,1,2023-04-12,1,18,184,1413,49,14357,1,0
3361,6349,1,2024-10-19,1,6,59,489,15,14367,1,0
3362,6350,1,2024-11-11,1,29,310,2304,84,14368,1,0
3363,6351,1,2024-07-18,1,28,301,2264,80,14369,1,0
3364,6354,2,2023-01-04,1,28,301,2268,83,14375,1,0
3365,6356,1,2023-03-28,1,12,123,980,32,14379,1,0
3366,6356,1,2023-04-24,1,12,123,952,30,14380,1,0
3367,6360,1,2023-03-14,1,26,276,2111,76,14389,1,0
3368,6360,1,2023-03-17,1,26,276,2105,75,14388,1,0
3369,6362,1,2023-12-06,1,29,308,2303,84,14391,1,0
3370,6363,1,2023-12-06,1,5,50,352,12,14392,1,0
3371,6364,1,2023-05-03,1,6,57,462,15,14395,1,0
3372,6364,1,2023-05-15,1,6,57,482,15,14394,1,0
3373,6365,1,2024-07-31,1,9,84,672,22,14396,1,0
3374,6366,2,2024-08-14,1,21,216,1704,59,14397,1,0
3375,6368,1,2023-08-07,1,1,4,24,2,14400,1,0
3376,6372,1,2023-05-16,1,21,213,1690,56,14407,1,0
3377,6377,1,2024-07-18,1,28,298,2257,82,14417,1,0
3378,6382,1,2024-09-19,1,17,173,1374,45,14423,1,0
3379,6383,1,2023-09-17,1,25,263,2008,72,14424,1,0
3380,6387,1,2023-10-29,1,12,124,963,30,14433,1,0
3381,6392,1,2023-05-04,1,21,217,1695,59,14446,1,0
3382,6393,1,2023-05-13,1,27,291,2192,79,14448,1,0
3383,6395,1,2023-11-07,1,11,113,901,28,14452,1,0
3384,6395,1,2023-11-07,1,11,113,878,27,14450,1,0
3385,6397,1,2024-09-01,1,29,311,2289,85,14454,1,0
3386,6400,1,2024-07-02,1,18,181,1471,50,14459,1,0
3387,6403,1,2023-05-15,1,1,9,5,2,14466,1,0
3388,6408,1,2023-08-19,1,20,203,1595,55,14474,1,0
3389,6409,1,2023-12-06,1,22,233,1749,60,14475,1,0
3390,6414,1,2023-09-23,1,23,239,1877,65,14480,1,0
3391,6415,1,2023-03-10,1,20,204,1615,55,14484,1,0
3392,6415,1,2023-03-30,1,20,204,1582,55,14483,1,0
3393,6416,1,2024-05-15,1,26,272,2080,77,14487,1,0
3394,6416,1,2024-06-03,1,26,272,2064,76,14485,1,0
3395,6420,1,2023-11-20,1,2,15,130,6,14494,1,0
3396,6424,1,2024-02-06,1,7,68,550,17,14504,1,0
3397,6428,1,2024-12-27,1,23,238,1863,66,14511,1,0
3398,6431,1,2024-04-21,1,28,295,2228,81,14514,1,0
3399,6431,1,2024-04-15,1,28,295,2254,81,14515,1,0
3400,6432,1,2023-10-11,1,19,191,1497,53,14517,1,0
3401,6435,1,2024-08-16,1,19,196,1531,52,14523,1,0
3402,6435,2,2024-08-16,1,19,196,1565,52,14524,1,0
3403,6436,1,2024-08-06,1,4,33,281,9,14525,1,0
3404,6436,1,2024-08-17,1,4,33,314,9,14527,1,0
3405,6437,2,2024-02-08,1,12,120,921,31,14528,1,0
3406,6444,1,2024-07-09,1,24,248,1925,68,14545,1,0
3407,6444,1,2024-07-09,1,24,248,1900,70,14544,1,0
3408,6449,1,2023-09-12,1,7,67,544,16,14557,1,0
3409,6450,1,2023-03-31,1,20,209,1609,54,14561,1,0
3410,6450,2,2023-03-21,1,20,209,1637,55,14559,1,0
3411,6452,1,2023-07-30,1,8,73,655,20,14564,1,0
3412,6453,1,2023-05-20,1,1,5,55,1,14565,1,0
3413,6454,1,2023-06-24,1,12,121,949,30,14568,1,0
3414,6455,1,2024-01-24,1,12,121,987,30,14571,1,0
3415,6455,2,2024-01-18,1,12,121,972,30,14569,1,0
3416,6463,1,2023-04-24,1,24,254,1924,70,14584,1,0
3417,6464,1,2024-01-04,1,25,263,1968,71,14586,1,0
3418,6464,2,2024-01-12,1,25,263,2017,73,14588,1,0
3419,6465,1,2024-01-15,1,19,198,1516,53,14590,1,0
3420,6465,1,2024-01-26,1,19,198,1540,52,14589,1,0
3421,6467,1,2024-10-16,1,9,90,702,21,14593,1,0
3422,6467,1,2024-10-16,1,9,90,675,21,14592,1,0
3423,6468,1,2023-02-04,1,11,111,867,28,14594,1,0
3424,6471,1,2023-09-06,1,14,141,1131,37,14598,1,0
3425,6471,1,2023-09-21,1,14,141,1074,37,14599,1,0
3426,6472,1,2023-07-27,1,22,231,1794,60,14601,1,0
3427,6477,1,2024-08-28,1,4,33,262,9,14613,1,0
3428,6477,2,2024-08-27,1,4,33,316,9,14612,1,0
3429,6480,1,2024-08-26,1,30,316,2374,87,14620,1,0
3430,6480,2,2024-09-22,1,30,316,2442,87,14619,1,0
3431,6483,1,2023-09-12,1,6,52,470,15,14626,1,0
3432,6488,1,2024-06-30,1,23,246,1856,64,14638,1,0
3433,6489,1,2023-09-16,1,14,138,1150,37,14640,1,0
3434,6489,1,2023-09-08,1,14,138,1106,37,14639,1,0
3435,6490,1,2023-07-17,1,7,64,501,16,14641,1,0
3436,6491,2,2024-01-20,1,8,77,662,18,14643,1,0
3437,6492,2,2024-01-10,1,25,258,1978,72,14644,1,0
3438,6493,1,2024-11-20,1,5,45,410,13,14648,1,0
3439,6493,2,2024-11-11,1,5,45,392,13,14649,1,0
3440,6495,1,2024-01-10,1,30,317,2396,86,14652,1,0
3441,6496,1,2023-04-05,1,14,143,1074,37,14654,1,0
3442,6496,1,2023-04-26,1,14,143,1098,37,14653,1,0
3443,6497,1,2024-05-09,1,17,173,1383,46,14655,1,0
3444,6502,1,2023-10-20,1,26,281,2070,75,14663,1,0
3445,6505,1,2024-04-16,1,25,265,1991,71,14669,1,0
3446,6506,1,2023-01-26,1,9,84,724,21,14672,1,0
3447,6506,1,2023-01-29,1,9,84,680,21,14673,1,0
3448,6507,1,2023-08-25,1,20,205,1588,55,14674,1,0
3449,6508,2,2023-07-21,1,2,13,130,4,14676,1,0
3450,6508,1,2023-07-22,1,2,13,83,6,14678,1,0
3451,6513,1,2023-03-11,1,15,153,1170,39,14688,1,0
3452,6513,1,2023-03-02,1,15,153,1201,41,14689,1,0
3453,6514,1,2024-09-02,1,30,318,2424,87,14692,1,0
3454,6518,1,2023-11-16,1,27,290,2184,78,14704,1,0
3455,6519,1,2024-08-17,1,27,292,2193,79,14705,1,0
3456,6520,1,2024-03-26,1,10,99,783,23,14706,1,0
3457,6521,1,2024-11-18,1,27,286,2188,78,14707,1,0
3458,6523,1,2023-08-03,1,14,143,1128,37,14711,1,0
3459,6525,1,2023-09-01,1,21,216,1680,59,14714,1,0
3460,6530,2,2024-03-21,1,14,143,1076,36,14726,1,0
3461,6536,2,2023-11-29,1,29,303,2305,85,14740,1,0
3462,6536,1,2023-11-24,1,29,303,2315,85,14741,1,0
3463,6540,1,2024-11-18,1,28,294,2275,80,14750,1,0
3464,6549,1,2023-07-08,1,22,227,1764,60,14767,1,0
3465,6550,2,2024-05-20,1,4,37,305,10,14770,1,0
3466,6550,1,2024-05-12,1,4,37,320,10,14771,1,0
3467,6552,1,2024-06-24,1,30,314,2378,86,14774,1,0
3468,6555,1,2023-07-05,1,14,142,1094,36,14782,1,0
3469,6559,1,2023-10-19,1,9,85,733,21,14788,1,0
3470,6562,1,2024-06-20,1,9,89,697,21,14793,1,0
3471,6567,1,2024-05-19,1,29,306,2295,84,14804,1,0
3472,6567,1,2024-05-22,1,29,306,2323,84,14803,1,0
3473,6569,1,2023-12-18,1,2,14,79,6,14808,1,0
3474,6571,1,2024-03-12,1,7,63,556,16,14812,1,0
3475,6571,2,2024-03-18,1,7,63,562,17,14811,1,0
3476,6573,1,2023-02-27,1,4,37,340,9,14816,1,0
3477,6573,1,2023-01-31,1,4,37,288,9,14817,1,0
3478,6574,1,2023-06-14,1,18,183,1419,49,14818,1,0
3479,6575,1,2024-01-06,1,22,226,1770,60,14819,1,0
3480,6576,1,2023-02-23,1,24,256,1930,67,14820,1,0
3481,6580,1,2024-12-18,1,26,274,2065,77,14825,1,0
3482,6584,1,2024-07-21,1,10,103,797,25,14830,1,0
3483,6585,1,2024-05-11,1,14,142,1075,37,14831,1,0
3484,6587,2,2024-11-06,1,21,216,1663,57,14835,1,0
3485,6587,1,2024-11-28,1,21,216,1663,59,14836,1,0
3486,6592,1,2024-09-11,1,5,48,347,13,14845,1,0
3487,6597,1,2023-05-01,1,18,183,1413,49,14853,1,0
3488,6599,1,2023-12-05,1,18,182,1462,50,14855,1,0
3489,6602,2,2024-04-18,1,5,43,358,11,14858,1,0
3490,6605,1,2023-06-22,1,2,14,109,6,14863,1,0
3491,6609,1,2023-07-21,1,8,73,658,20,14872,1,0
3492,6609,1,2023-07-16,1,8,73,592,20,14871,1,0
3493,6610,1,2023-05-17,1,29,304,2358,84,14873,1,0
3494,6611,1,2023-07-03,1,20,201,1579,54,14874,1,0
3495,6612,1,2024-11-18,1,10,103,788,23,14876,1,0
3496,6616,2,2024-12-02,1,27,284,2154,79,14884,1,0
3497,6616,1,2024-12-23,1,27,284,2184,78,14885,1,0
3498,6617,1,2024-06-04,1,4,35,334,9,14886,1,0
3499,6617,1,2024-05-14,1,4,35,320,10,14887,1,0
3500,6618,1,2023-10-02,1,6,59,460,15,14888,1,0
3501,6619,1,2024-04-04,1,16,155,1245,43,14890,1,0
3502,6621,1,2023-07-26,1,28,297,2270,81,14892,1,0
3503,6622,1,2024-04-27,1,30,315,2440,87,14893,1,0
3504,6625,1,2024-03-19,1,7,64,502,17,14901,1,0
3505,6627,1,2023-09-06,1,26,275,2122,74,14905,1,0
3506,6627,1,2023-09-01,1,26,275,2095,75,14906,1,0
3507,6629,1,2023-08-23,1,27,290,2194,79,14909,1,0
3508,6630,1,2023-09-26,1,27,290,2207,78,14911,1,0
3509,6631,2,2025-01-01,1,8,82,608,20,14913,1,0
3510,6631,1,2025-01-12,1,8,82,648,20,14912,1,0
3511,6633,1,2023-11-24,1,24,253,1935,67,14917,1,0
3512,6635,1,2024-06-10,1,21,218,1695,56,14921,1,0
3513,6637,1,2024-04-29,1,20,205,1572,55,14926,1,0
3514,6637,1,2024-04-22,1,20,205,1599,54,14925,1,0
3515,6642,1,2024-09-19,1,29,304,2302,85,14936,1,0
3516,6644,1,2023-12-18,1,30,314,2409,86,14939,1,0
3517,6651,1,2023-03-28,1,6,58,483,15,14951,1,0
3518,6653,1,2024-02-19,1,24,253,1907,69,14954,1,0
3519,6653,1,2024-02-24,1,24,253,1928,67,14953,1,0
3520,6656,1,2023-11-22,1,25,259,2045,73,14960,1,0
3521,6658,1,2023-07-16,1,18,189,1442,50,14967,1,0
3522,6658,1,2023-06-28,1,18,189,1457,50,14966,1,0
3523,6659,1,2023-10-08,1,18,183,1413,50,14968,1,0
3524,6659,1,2023-10-13,1,18,183,1418,50,14969,1,0
3525,6660,1,2023-04-30,1,15,153,1231,39,14970,1,0
3526,6660,1,2023-05-16,1,15,153,1221,39,14971,1,0
3527,6662,1,2023-06-08,1,1,9,46,3,14975,1,0
3528,6666,1,2024-03-19,1,15,149,1171,39,14981,1,0
3529,6669,2,2024-07-18,1,8,71,590,20,14988,1,0
3530,6672,2,2024-02-28,1,15,152,1235,41,14992,1,0
3531,6673,1,2023-12-29,1,21,218,1706,56,14994,1,0
3532,6674,1,2024-12-24,1,12,125,928,31,14997,1,0
3533,6674,1,2025-01-04,1,12,125,973,29,14995,1,0
3534,6677,1,2024-06-02,1,2,14,105,4,15004,1,0
3535,6678,1,2024-12-24,1,22,232,1759,62,15006,1,0
3536,6678,1,2024-12-08,1,22,232,1797,61,15007,1,0
3537,6679,2,2024-09-28,1,4,39,265,10,15010,1,0
3538,6681,1,2024-10-25,1,2,14,100,6,15012,1,0
3539,6699,1,2024-04-19,1,23,244,1889,65,15053,1,0
3540,6699,1,2024-04-27,1,23,244,1895,64,15055,1,0
3541,6700,1,2024-10-21,1,25,261,1976,71,15056,1,0
3542,6705,1,2023-09-07,1,11,110,860,27,15069,1,0
3543,6708,1,2024-02-15,1,14,143,1096,36,15074,1,0
3544,6711,1,2023-09-13,1,11,116,894,28,15080,1,0
3545,6715,1,2023-12-23,1,23,237,1836,63,15088,1,0
3546,6717,1,2023-07-28,1,26,276,2099,76,15091,1,0
3547,6721,1,2024-06-11,1,30,323,2401,87,15097,1,0
3548,6726,1,2023-06-15,1,28,294,2262,82,15111,1,0
3549,6732,1,2023-08-12,1,12,119,975,31,15125,1,0
3550,6734,1,2023-05-19,1,22,228,1798,62,15127,1,0
3551,6736,1,2024-07-24,1,26,274,2109,74,15130,1,0
3552,6737,1,2023-08-11,1,30,315,2412,86,15131,1,0
3553,6737,1,2023-08-07,1,30,315,2369,87,15132,1,0
3554,6738,2,2023-02-07,1,17,175,1395,45,15133,1,0
3555,6740,1,2023-12-22,1,26,280,2109,74,15139,1,0
3556,6741,1,2024-06-25,1,13,131,1045,33,15141,1,0
3557,6745,1,2023-10-16,1,26,272,2081,76,15146,1,0
3558,6746,1,2024-11-02,1,20,209,1585,54,15148,1,0
3559,6746,1,2024-10-28,1,20,209,1639,54,15147,1,0
3560,6748,1,2023-05-14,1,17,167,1323,47,15152,1,0
3561,6750,2,2024-11-02,1,16,162,1261,44,15158,1,0
3562,6758,1,2024-06-26,1,10,95,765,24,15171,1,0
3563,6758,1,2024-06-24,1,10,95,793,24,15173,1,0
3564,6763,1,2023-03-07,1,30,321,2386,87,15179,1,0
3565,6763,1,2023-02-14,1,30,321,2388,86,15181,1,0
3566,6764,1,2023-04-20,1,30,316,2407,86,15183,1,0
3567,6768,2,2023-02-19,1,30,320,2376,86,15187,1,0
3568,6768,1,2023-03-07,1,30,320,2402,86,15188,1,0
3569,6771,1,2024-06-16,1,19,193,1557,53,15194,1,0
3570,6772,1,2024-03-17,1,10,98,808,25,15195,1,0
3571,6773,1,2023-06-03,1,13,130,1046,34,15199,1,0
3572,6774,1,2024-08-04,1,28,296,2233,83,15201,1,0
3573,6774,1,2024-08-05,1,28,296,2240,81,15200,1,0
3574,6775,1,2023-10-28,1,13,129,1053,35,15202,1,0
3575,6776,1,2024-03-12,1,28,301,2239,81,15204,1,0
3576,6776,1,2024-03-16,1,28,301,2219,82,15205,1,0
3577,6780,1,2023-03-06,1,25,264,2037,72,15216,1,0
3578,6780,1,2023-02-23,1,25,264,2031,71,15215,1,0
3579,6788,1,2023-09-22,1,22,225,1790,60,15234,1,0
3580,6788,1,2023-09-25,1,22,225,1758,60,15233,1,0
3581,6789,1,2024-10-25,1,23,236,1869,63,15236,1,0
3582,6790,1,2023-03-10,1,6,60,435,14,15238,1,0
3583,6794,1,2023-10-30,1,21,213,1698,59,15247,1,0
3584,6802,1,2023-02-03,1,20,209,1579,54,15267,1,0
3585,6803,1,2023-02-21,1,19,193,1532,51,15270,1,0
3586,6803,1,2023-02-05,1,19,193,1567,52,15269,1,0
3587,6811,1,2023-06-21,1,1,8,76,3,15285,1,0
3588,6813,1,2025-01-07,1,10,94,769,24,15289,1,0
3589,6817,2,2024-05-22,1,15,148,1200,38,15296,1,0
3590,6819,1,2023-10-20,1,3,22,191,7,15300,1,0
3591,6828,1,2024-08-10,1,23,241,1822,66,15322,1,0
3592,6829,1,2024-01-18,1,27,285,2176,78,15323,1,0
3593,6831,1,2024-03-25,1,27,292,2189,78,15325,1,0
3594,6834,2,2024-06-08,1,21,217,1697,57,15330,1,0
3595,6836,1,2023-11-20,1,23,246,1812,65,15336,1,0
3596,6836,2,2023-12-11,1,23,246,1893,63,15333,1,0
3597,6838,1,2024-12-02,1,7,67,581,16,15342,1,0
3598,6841,1,2024-12-16,1,28,298,2253,82,15346,1,0
3599,6848,2,2024-10-19,1,14,136,1126,36,15362,1,0
3600,6849,1,2025-01-03,1,23,236,1888,64,15365,1,0
3601,6851,1,2023-07-11,1,30,317,2414,86,15368,1,0
3602,6851,1,2023-07-04,1,30,317,2387,87,15369,1,0
3603,6852,2,2024-11-29,1,27,283,2136,79,15371,1,0
3604,6853,1,2023-07-20,1,8,78,615,20,15373,1,0
3605,6855,1,2025-01-04,1,16,155,1290,44,15380,1,0
3606,6856,1,2023-03-19,1,26,279,2074,77,15381,1,0
3607,6861,1,2024-03-27,1,16,160,1264,42,15390,1,0
3608,6866,1,2023-05-24,1,12,125,931,32,15400,1,0
3609,6868,1,2023-10-26,1,28,295,2235,81,15404,1,0
3610,6872,1,2023-10-24,1,19,196,1561,52,15413,1,0
3611,6872,1,2023-10-31,1,19,196,1529,52,15414,1,0
3612,6879,2,2024-05-10,1,21,218,1665,58,15424,1,0
3613,6880,2,2024-02-16,1,2,19,90,6,15425,1,0
3614,6881,1,2024-10-12,1,2,13,142,6,15431,1,0
3615,6882,1,2024-01-10,1,17,172,1406,47,15432,1,0
3616,6882,1,2023-12-29,1,17,172,1363,46,15433,1,0
3617,6883,1,2023-11-26,1,20,209,1598,55,15434,1,0
3618,6883,1,2023-12-09,1,20,209,1602,54,15435,1,0
3619,6885,1,2023-07-01,1,11,113,892,26,15439,1,0
3620,6886,2,2023-07-01,1,8,82,585,18,15440,1,0
3621,6886,1,2023-07-14,1,8,82,621,18,15442,1,0
3622,6890,2,2024-08-16,1,26,273,2064,77,15450,1,0
3623,6894,1,2023-06-04,1,17,167,1384,45,15456,1,0
3624,6894,1,2023-06-24,1,17,167,1343,48,15457,1,0
3625,6895,1,2023-06-10,1,21,215,1709,58,15459,1,0
3626,6898,1,2024-10-10,1,22,231,1739,62,15467,1,0
3627,6898,1,2024-09-28,1,22,231,1748,62,15466,1,0
3628,6901,1,2024-04-24,1,12,124,978,31,15472,1,0
3629,6903,1,2023-05-14,1,28,295,2264,80,15476,1,0
3630,6906,1,2024-02-26,1,10,101,828,25,15483,1,0
3631,6907,1,2023-05-15,1,22,232,1745,61,15485,1,0
3632,6910,2,2023-05-21,1,4,35,265,10,15489,1,0
3633,6910,1,2023-06-05,1,4,35,293,10,15491,1,0
3634,6911,1,2024-07-28,1,15,145,1219,38,15494,1,0
3635,6911,1,2024-07-30,1,15,145,1163,41,15492,1,0
3636,6912,2,2024-05-15,1,16,161,1285,43,15495,1,0
3637,6913,1,2024-04-18,1,11,112,894,27,15496,1,0
3638,6918,1,2024-09-01,1,19,194,1494,53,15508,1,0
3639,6919,1,2024-12-18,1,11,109,867,28,15511,1,0
3640,6921,1,2023-07-04,1,12,122,959,31,15515,1,0
3641,6927,1,2023-10-06,1,20,207,1634,55,15532,1,0
3642,6929,1,2023-07-13,1,1,5,4,2,15536,1,0
3643,6933,2,2023-02-08,1,7,62,517,17,15543,1,0
3644,6937,1,2024-09-16,1,19,193,1503,51,15549,1,0
3645,6937,1,2024-09-23,1,19,193,1560,53,15550,1,0
3646,6938,1,2023-10-09,1,8,75,660,19,15551,1,0
3647,6939,2,2024-06-12,1,13,128,1010,35,15552,1,0
3648,6939,1,2024-06-09,1,13,128,1069,34,15553,1,0
3649,6940,2,2023-02-01,1,19,196,1491,52,15555,1,0
3650,6942,2,2024-02-04,1,10,96,801,25,15560,1,0
3651,6945,1,2023-10-09,1,10,93,765,25,15569,1,0
3652,6945,2,2023-09-24,1,10,93,813,25,15567,1,0
3653,6946,1,2024-10-19,1,9,91,724,22,15570,1,0
3654,6946,1,2024-11-12,1,9,91,741,22,15571,1,0
3655,6947,1,2024-09-21,1,20,201,1613,54,15572,1,0
3656,6948,1,2024-02-16,1,25,259,2007,72,15575,1,0
3657,6950,1,2024-06-20,1,6,58,427,14,15578,1,0
3658,6952,1,2024-01-18,1,4,39,287,10,15584,1,0
3659,6952,1,2024-01-26,1,4,39,276,10,15583,1,0
3660,6957,1,2024-10-20,1,19,192,1559,51,15592,1,0
3661,6958,1,2023-03-27,1,7,63,538,16,15595,1,0
3662,6958,1,2023-03-30,1,7,63,519,17,15594,1,0
3663,6964,1,2024-08-18,1,3,24,195,8,15609,1,0
3664,6965,1,2024-11-19,1,29,307,2300,85,15612,1,0
3665,6968,1,2023-08-05,1,24,249,1954,68,15621,1,0
3666,6969,2,2023-03-22,1,14,137,1089,37,15623,1,0
3667,6970,1,2024-12-31,1,30,322,2434,87,15626,1,0
3668,6971,1,2023-02-04,1,24,253,1964,67,15628,1,0
3669,6973,1,2024-03-05,1,1,8,74,1,15631,1,0
3670,6973,1,2024-02-26,1,1,8,63,3,15632,1,0
3671,6975,1,2023-02-17,1,21,221,1660,57,15638,1,0
3672,6975,2,2023-03-04,1,21,221,1654,59,15637,1,0
3673,6976,2,2023-09-07,1,11,111,878,26,15639,1,0
3674,6976,1,2023-09-13,1,11,111,879,28,15640,1,0
3675,6977,1,2024-03-31,1,28,299,2254,82,15642,1,0
3676,6977,1,2024-03-16,1,28,299,2237,81,15641,1,0
3677,6982,1,2023-02-08,1,11,107,903,27,15653,1,0
3678,6983,1,2023-11-22,1,18,184,1440,50,15655,1,0
3679,6983,1,2023-11-14,1,18,184,1439,49,15657,1,0
3680,6992,1,2024-09-01,1,15,151,1223,38,15676,1,0
3681,6998,2,2025-01-05,1,6,59,487,15,15686,1,0
3682,7001,1,2023-12-05,1,18,186,1416,49,15692,1,0
3683,7002,1,2024-07-29,1,22,225,1738,60,15694,1,0
